date,is_weekend,is_holiday,admin_type,district,population,area_km2,vehicle_count,temperature,rainfall,humidity,air_quality,special_event,traffic_congestion_level
03/08/2022,FALSE,FALSE,Huyện,Chương Mỹ,232410,232,234442,244,1722,67,134,0,30
03/08/2022,FALSE,FALSE,Huyện,Đan Phượng,77350,77,79034,259,1548,75,139,0,38
03/08/2022,FALSE,FALSE,Huyện,Hoài Đức,82470,82,82919,251,1467,78,136,0,67
03/08/2022,FALSE,FALSE,Huyện,Mỹ Đức,226200,226,229084,255,1410,75,109,0,20
03/08/2022,FALSE,FALSE,Huyện,Ứng Hòa,183750,184,184233,253,1611,67,106,0,50
03/08/2022,FALSE,FALSE,Huyện,Thường Tín,127390,127,128202,252,1668,68,141,0,17
03/08/2022,FALSE,FALSE,Huyện,Phú Xuyên,171100,171,178791,255,1536,77,116,0,35
03/08/2022,FALSE,FALSE,Huyện,Mê Linh,240555,142,243464,273,1674,72,101,0,47
03/08/2022,FALSE,FALSE,Huyện,Sơn Tây,145856,113,146957,257,1534,66,117,0,21
04/08/2022,FALSE,FALSE,Quận,Ba Đình,221893,92,45195,261,1722,78,142,0,80
04/08/2022,FALSE,FALSE,Quận,Hoàn Kiếm,135618,53,136048,263,1608,69,138,0,71
04/08/2022,FALSE,FALSE,Quận,Hai Bà Trưng,303586,101,309413,268,1352,81,92,0,78
04/08/2022,FALSE,FALSE,Quận,Đống Đa,371606,99,375571,27,1391,65,98,0,73
04/08/2022,FALSE,FALSE,Quận,Tây Hồ,160495,244,291577,254,1594,68,143,0,53
04/08/2022,FALSE,FALSE,Quận,Cầu Giấy,292536,123,299004,273,1502,67,131,0,93
04/08/2022,FALSE,FALSE,Quận,Thanh Xuân,293524,91,294969,276,1804,76,129,0,75
04/08/2022,FALSE,FALSE,Quận,Hoàng Mai,506347,403,511360,261,1583,74,121,0,72
04/08/2022,FALSE,FALSE,Quận,Long Biên,322549,599,328753,261,1343,77,114,0,74
04/08/2022,FALSE,FALSE,Quận,Nam Từ Liêm,264246,322,264271,263,1814,79,124,0,56
04/08/2022,FALSE,FALSE,Quận,Bắc Từ Liêm,335110,453,340103,254,1891,80,134,0,71
04/08/2022,FALSE,FALSE,Quận,Hà Đông,397854,483,400115,255,1579,79,123,0,63
04/08/2022,FALSE,FALSE,Huyện,Thanh Trì,275745,63,284468,257,1913,68,100,0,41
04/08/2022,FALSE,FALSE,Huyện,Gia Lâm,286102,115,288986,247,1558,78,97,0,48
04/08/2022,FALSE,FALSE,Huyện,Đông Anh,405749,182,405791,249,1820,75,126,0,55
04/08/2022,FALSE,FALSE,Huyện,Sóc Sơn,343432,306,345200,264,1566,75,115,0,19
04/08/2022,FALSE,FALSE,Huyện,Ba Vì,424030,424,434621,252,1639,69,116,0,42
04/08/2022,FALSE,FALSE,Huyện,Phúc Thọ,117190,117,119023,254,1668,73,127,0,47
04/08/2022,FALSE,FALSE,Huyện,Thạch Thất,184590,184,188909,239,1745,72,97,0,24
04/08/2022,FALSE,FALSE,Huyện,Quốc Oai,147910,148,152680,259,1494,67,81,0,45
04/08/2022,FALSE,FALSE,Huyện,Chương Mỹ,232410,232,234442,244,1719,66,127,0,30
04/08/2022,FALSE,FALSE,Huyện,Đan Phượng,77350,77,79034,259,1735,71,147,0,38
04/08/2022,FALSE,FALSE,Huyện,Hoài Đức,82470,82,82919,251,1414,79,116,5,67
04/08/2022,FALSE,FALSE,Huyện,Mỹ Đức,226200,226,229084,255,1507,80,143,0,20
04/08/2022,FALSE,FALSE,Huyện,Ứng Hòa,183750,184,184233,253,1829,74,130,0,50
04/08/2022,FALSE,FALSE,Huyện,Thường Tín,127390,127,128202,252,1515,72,92,0,17
04/08/2022,FALSE,FALSE,Huyện,Phú Xuyên,171100,171,178791,255,1311,84,137,0,35
04/08/2022,FALSE,FALSE,Huyện,Mê Linh,240555,142,243464,273,1737,73,115,0,47
04/08/2022,FALSE,FALSE,Huyện,Sơn Tây,145856,113,146957,257,1470,74,145,4,21
05/08/2022,TRUE,FALSE,Quận,Ba Đình,221893,92,45195,261,1352,83,80,0,80
05/08/2022,TRUE,FALSE,Quận,Hoàn Kiếm,135618,53,136048,263,1666,72,112,0,71
05/08/2022,TRUE,FALSE,Quận,Hai Bà Trưng,303586,101,309413,268,1390,77,147,0,78
05/08/2022,TRUE,FALSE,Quận,Đống Đa,371606,99,375571,27,1817,73,95,0,73
05/08/2022,TRUE,FALSE,Quận,Tây Hồ,160495,244,291577,254,1643,81,92,6,53
05/08/2022,TRUE,FALSE,Quận,Cầu Giấy,292536,123,299004,273,1543,71,108,0,93
05/08/2022,TRUE,FALSE,Quận,Thanh Xuân,293524,91,294969,276,1457,84,101,0,75
05/08/2022,TRUE,FALSE,Quận,Hoàng Mai,506347,403,511360,261,1601,76,135,0,72
05/08/2022,TRUE,FALSE,Quận,Long Biên,322549,599,328753,261,1703,84,92,0,74
05/08/2022,TRUE,FALSE,Quận,Nam Từ Liêm,264246,322,264271,263,1861,83,110,0,56
05/08/2022,TRUE,FALSE,Quận,Bắc Từ Liêm,335110,453,340103,254,1859,75,83,0,71
05/08/2022,TRUE,FALSE,Quận,Hà Đông,397854,483,400115,255,1583,65,138,6,63
05/08/2022,TRUE,FALSE,Huyện,Thanh Trì,275745,63,284468,257,1729,84,120,0,41
05/08/2022,TRUE,FALSE,Huyện,Gia Lâm,286102,115,288986,247,1489,79,81,0,48
05/08/2022,TRUE,FALSE,Huyện,Đông Anh,405749,182,405791,249,1787,72,88,4,55
05/08/2022,TRUE,FALSE,Huyện,Sóc Sơn,343432,306,345200,264,1875,81,113,0,19
05/08/2022,TRUE,FALSE,Huyện,Ba Vì,424030,424,434621,252,1819,67,87,0,42
05/08/2022,TRUE,FALSE,Huyện,Phúc Thọ,117190,117,119023,254,1783,82,145,3,47
05/08/2022,TRUE,FALSE,Huyện,Thạch Thất,184590,184,188909,239,1286,78,138,0,24
05/08/2022,TRUE,FALSE,Huyện,Quốc Oai,147910,148,152680,259,1562,72,83,4,45
05/08/2022,TRUE,FALSE,Huyện,Chương Mỹ,232410,232,234442,244,1340,68,95,0,30
05/08/2022,TRUE,FALSE,Huyện,Đan Phượng,77350,77,79034,259,1413,65,132,0,38
05/08/2022,TRUE,FALSE,Huyện,Hoài Đức,82470,82,82919,251,1915,82,83,0,67
05/08/2022,TRUE,FALSE,Huyện,Mỹ Đức,226200,226,229084,255,1752,76,85,0,20
05/08/2022,TRUE,FALSE,Huyện,Ứng Hòa,183750,184,184233,253,1841,71,137,0,50
05/08/2022,TRUE,FALSE,Huyện,Thường Tín,127390,127,128202,252,1789,83,135,0,17
05/08/2022,TRUE,FALSE,Huyện,Phú Xuyên,171100,171,178791,255,1406,80,85,0,35
05/08/2022,TRUE,FALSE,Huyện,Mê Linh,240555,142,243464,273,1859,79,88,0,47
05/08/2022,TRUE,FALSE,Huyện,Sơn Tây,145856,113,146957,257,1321,78,104,0,21
06/08/2022,TRUE,FALSE,Quận,Ba Đình,221893,92,45195,261,1532,67,124,0,80
06/08/2022,TRUE,FALSE,Quận,Hoàn Kiếm,135618,53,136048,263,1425,69,113,0,71
06/08/2022,TRUE,FALSE,Quận,Hai Bà Trưng,303586,101,309413,268,1709,73,111,0,78
06/08/2022,TRUE,FALSE,Quận,Đống Đa,371606,99,375571,27,1472,67,101,0,73
06/08/2022,TRUE,FALSE,Quận,Tây Hồ,160495,244,291577,254,1809,67,88,0,53
06/08/2022,TRUE,FALSE,Quận,Cầu Giấy,292536,123,299004,273,1419,69,137,3,93
06/08/2022,TRUE,FALSE,Quận,Thanh Xuân,293524,91,294969,276,1298,78,132,0,75
06/08/2022,TRUE,FALSE,Quận,Hoàng Mai,506347,403,511360,261,1520,79,113,0,72
06/08/2022,TRUE,FALSE,Quận,Long Biên,322549,599,328753,261,1709,81,106,0,74
06/08/2022,TRUE,FALSE,Quận,Nam Từ Liêm,264246,322,264271,263,1397,71,89,3,56
06/08/2022,TRUE,FALSE,Quận,Bắc Từ Liêm,335110,453,340103,254,1538,77,102,0,71
06/08/2022,TRUE,FALSE,Quận,Hà Đông,397854,483,400115,255,1893,68,140,0,63
06/08/2022,TRUE,FALSE,Huyện,Thanh Trì,275745,63,284468,257,1467,71,80,0,41
06/08/2022,TRUE,FALSE,Huyện,Gia Lâm,286102,115,288986,247,1862,83,98,0,48
06/08/2022,TRUE,FALSE,Huyện,Đông Anh,405749,182,405791,249,1790,70,144,0,55
06/08/2022,TRUE,FALSE,Huyện,Sóc Sơn,343432,306,345200,264,1775,77,124,0,19
06/08/2022,TRUE,FALSE,Huyện,Ba Vì,424030,424,434621,252,1746,81,110,0,42
06/08/2022,TRUE,FALSE,Huyện,Phúc Thọ,117190,117,119023,254,1481,79,118,0,47
06/08/2022,TRUE,FALSE,Huyện,Thạch Thất,184590,184,188909,239,1344,65,112,0,24
06/08/2022,TRUE,FALSE,Huyện,Quốc Oai,147910,148,152680,259,1735,83,97,0,45
06/08/2022,TRUE,FALSE,Huyện,Chương Mỹ,232410,232,234442,244,1307,71,120,0,30
06/08/2022,TRUE,FALSE,Huyện,Đan Phượng,77350,77,79034,259,1472,82,100,4,38
06/08/2022,TRUE,FALSE,Huyện,Hoài Đức,82470,82,82919,251,1558,71,108,0,67
06/08/2022,TRUE,FALSE,Huyện,Mỹ Đức,226200,226,229084,255,1289,67,119,6,20
06/08/2022,TRUE,FALSE,Huyện,Ứng Hòa,183750,184,184233,253,1877,65,141,0,50
06/08/2022,TRUE,FALSE,Huyện,Thường Tín,127390,127,128202,252,1893,76,89,0,17
06/08/2022,TRUE,FALSE,Huyện,Phú Xuyên,171100,171,178791,255,1911,78,119,0,35
06/08/2022,TRUE,FALSE,Huyện,Mê Linh,240555,142,243464,273,1577,72,109,3,47
06/08/2022,TRUE,FALSE,Huyện,Sơn Tây,145856,113,146957,257,1607,66,123,0,21
07/08/2022,FALSE,FALSE,Quận,Ba Đình,221893,92,45195,261,1478,65,134,0,80
07/08/2022,FALSE,FALSE,Quận,Hoàn Kiếm,135618,53,136048,263,1867,84,115,0,71
07/08/2022,FALSE,FALSE,Quận,Hai Bà Trưng,303586,101,309413,268,1392,80,142,2,78
07/08/2022,FALSE,FALSE,Quận,Đống Đa,371606,99,375571,27,1686,77,91,2,73
07/08/2022,FALSE,FALSE,Quận,Tây Hồ,160495,244,291577,254,1844,69,132,0,53
07/08/2022,FALSE,FALSE,Quận,Cầu Giấy,292536,123,299004,273,1585,76,141,0,93
07/08/2022,FALSE,FALSE,Quận,Thanh Xuân,293524,91,294969,276,1659,71,131,0,75
07/08/2022,FALSE,FALSE,Quận,Hoàng Mai,506347,403,511360,261,1866,76,149,0,72
07/08/2022,FALSE,FALSE,Quận,Long Biên,322549,599,328753,261,1867,79,88,0,74
07/08/2022,FALSE,FALSE,Quận,Nam Từ Liêm,264246,322,264271,263,1544,77,87,0,56
07/08/2022,FALSE,FALSE,Quận,Bắc Từ Liêm,335110,453,340103,254,1678,73,137,0,71
07/08/2022,FALSE,FALSE,Quận,Hà Đông,397854,483,400115,255,1289,73,143,0,63
07/08/2022,FALSE,FALSE,Huyện,Thanh Trì,275745,63,284468,257,1604,70,101,0,41
07/08/2022,FALSE,FALSE,Huyện,Gia Lâm,286102,115,288986,247,1579,70,105,3,48
07/08/2022,FALSE,FALSE,Huyện,Đông Anh,405749,182,405791,249,1657,66,115,0,55
07/08/2022,FALSE,FALSE,Huyện,Sóc Sơn,343432,306,345200,264,1662,71,100,0,19
07/08/2022,FALSE,FALSE,Huyện,Ba Vì,424030,424,434621,252,1338,75,116,0,42
07/08/2022,FALSE,FALSE,Huyện,Phúc Thọ,117190,117,119023,254,1304,65,128,0,47
07/08/2022,FALSE,FALSE,Huyện,Thạch Thất,184590,184,188909,239,1592,74,99,0,24
07/08/2022,FALSE,FALSE,Huyện,Quốc Oai,147910,148,152680,259,1584,70,139,0,45
07/08/2022,FALSE,FALSE,Huyện,Chương Mỹ,232410,232,234442,244,1907,72,83,0,30
07/08/2022,FALSE,FALSE,Huyện,Đan Phượng,77350,77,79034,259,1394,70,93,3,38
07/08/2022,FALSE,FALSE,Huyện,Hoài Đức,82470,82,82919,251,1849,74,119,0,67
07/08/2022,FALSE,FALSE,Huyện,Mỹ Đức,226200,226,229084,255,1550,77,105,5,20
07/08/2022,FALSE,FALSE,Huyện,Ứng Hòa,183750,184,184233,253,1601,70,121,0,50
07/08/2022,FALSE,FALSE,Huyện,Thường Tín,127390,127,128202,252,1754,82,143,6,17
07/08/2022,FALSE,FALSE,Huyện,Phú Xuyên,171100,171,178791,255,1875,76,134,0,35
07/08/2022,FALSE,FALSE,Huyện,Mê Linh,240555,142,243464,273,1728,69,112,0,47
07/08/2022,FALSE,FALSE,Huyện,Sơn Tây,145856,113,146957,257,1486,76,112,0,21
08/08/2022,FALSE,FALSE,Quận,Ba Đình,221893,92,45195,261,1719,65,101,0,80
08/08/2022,FALSE,FALSE,Quận,Hoàn Kiếm,135618,53,136048,263,1335,78,135,0,71
08/08/2022,FALSE,FALSE,Quận,Hai Bà Trưng,303586,101,309413,268,1568,69,143,0,78
08/08/2022,FALSE,FALSE,Quận,Đống Đa,371606,99,375571,27,1827,71,124,0,73
08/08/2022,FALSE,FALSE,Quận,Tây Hồ,160495,244,291577,254,1738,72,147,0,53
08/08/2022,FALSE,FALSE,Quận,Cầu Giấy,292536,123,299004,273,1430,74,86,0,93
08/08/2022,FALSE,FALSE,Quận,Thanh Xuân,293524,91,294969,276,1785,84,110,0,75
08/08/2022,FALSE,FALSE,Quận,Hoàng Mai,506347,403,511360,261,1914,83,129,5,72
08/08/2022,FALSE,FALSE,Quận,Long Biên,322549,599,328753,261,1839,70,127,0,74
08/08/2022,FALSE,FALSE,Quận,Nam Từ Liêm,264246,322,264271,263,1597,74,129,0,56
08/08/2022,FALSE,FALSE,Quận,Bắc Từ Liêm,335110,453,340103,254,1428,72,131,0,71
08/08/2022,FALSE,FALSE,Quận,Hà Đông,397854,483,400115,255,1577,82,90,0,63
08/08/2022,FALSE,FALSE,Huyện,Thanh Trì,275745,63,284468,257,1387,68,94,0,41
08/08/2022,FALSE,FALSE,Huyện,Gia Lâm,286102,115,288986,247,1357,73,140,3,48
08/08/2022,FALSE,FALSE,Huyện,Đông Anh,405749,182,405791,249,1711,68,104,0,55
08/08/2022,FALSE,FALSE,Huyện,Sóc Sơn,343432,306,345200,264,1493,71,82,0,19
08/08/2022,FALSE,FALSE,Huyện,Ba Vì,424030,424,434621,252,1884,79,116,6,42
08/08/2022,FALSE,FALSE,Huyện,Phúc Thọ,117190,117,119023,254,1401,81,114,0,47
08/08/2022,FALSE,FALSE,Huyện,Thạch Thất,184590,184,188909,239,1283,75,149,0,24
08/08/2022,FALSE,FALSE,Huyện,Quốc Oai,147910,148,152680,259,1520,79,89,0,45
08/08/2022,FALSE,FALSE,Huyện,Chương Mỹ,232410,232,234442,244,1523,65,90,0,30
08/08/2022,FALSE,FALSE,Huyện,Đan Phượng,77350,77,79034,259,1812,83,91,0,38
08/08/2022,FALSE,FALSE,Huyện,Hoài Đức,82470,82,82919,251,1616,82,100,0,67
08/08/2022,FALSE,FALSE,Huyện,Mỹ Đức,226200,226,229084,255,1420,77,121,0,20
08/08/2022,FALSE,FALSE,Huyện,Ứng Hòa,183750,184,184233,253,1725,69,80,0,50
08/08/2022,FALSE,FALSE,Huyện,Thường Tín,127390,127,128202,252,1557,69,116,0,17
08/08/2022,FALSE,FALSE,Huyện,Phú Xuyên,171100,171,178791,255,1731,77,123,0,35
08/08/2022,FALSE,FALSE,Huyện,Mê Linh,240555,142,243464,273,1679,84,115,0,47
08/08/2022,FALSE,FALSE,Huyện,Sơn Tây,145856,113,146957,257,1796,66,100,0,21
09/08/2022,FALSE,FALSE,Quận,Ba Đình,221893,92,45195,261,1531,74,85,0,80
09/08/2022,FALSE,FALSE,Quận,Hoàn Kiếm,135618,53,136048,263,1288,67,93,0,71
09/08/2022,FALSE,FALSE,Quận,Hai Bà Trưng,303586,101,309413,268,1858,70,91,0,78
09/08/2022,FALSE,FALSE,Quận,Đống Đa,371606,99,375571,27,1760,66,93,0,73
09/08/2022,FALSE,FALSE,Quận,Tây Hồ,160495,244,291577,254,1775,82,141,0,53
09/08/2022,FALSE,FALSE,Quận,Cầu Giấy,292536,123,299004,273,1629,75,143,0,93
09/08/2022,FALSE,FALSE,Quận,Thanh Xuân,293524,91,294969,276,1503,72,92,0,75
09/08/2022,FALSE,FALSE,Quận,Hoàng Mai,506347,403,511360,261,1701,65,96,0,72
09/08/2022,FALSE,FALSE,Quận,Long Biên,322549,599,328753,261,1701,82,101,0,74
09/08/2022,FALSE,FALSE,Quận,Nam Từ Liêm,264246,322,264271,263,1492,81,131,0,56
09/08/2022,FALSE,FALSE,Quận,Bắc Từ Liêm,335110,453,340103,254,1291,72,106,2,71
09/08/2022,FALSE,FALSE,Quận,Hà Đông,397854,483,400115,255,1595,74,112,0,63
09/08/2022,FALSE,FALSE,Huyện,Thanh Trì,275745,63,284468,257,1755,65,126,0,41
09/08/2022,FALSE,FALSE,Huyện,Gia Lâm,286102,115,288986,247,1592,66,104,0,48
09/08/2022,FALSE,FALSE,Huyện,Đông Anh,405749,182,405791,249,1665,81,122,0,55
09/08/2022,FALSE,FALSE,Huyện,Sóc Sơn,343432,306,345200,264,1452,84,83,2,19
09/08/2022,FALSE,FALSE,Huyện,Ba Vì,424030,424,434621,252,1719,75,105,0,42
09/08/2022,FALSE,FALSE,Huyện,Phúc Thọ,117190,117,119023,254,1578,71,121,0,47
09/08/2022,FALSE,FALSE,Huyện,Thạch Thất,184590,184,188909,239,1807,82,83,0,24
09/08/2022,FALSE,FALSE,Huyện,Quốc Oai,147910,148,152680,259,1686,67,140,0,45
09/08/2022,FALSE,FALSE,Huyện,Chương Mỹ,232410,232,234442,244,1325,82,114,0,30
09/08/2022,FALSE,FALSE,Huyện,Đan Phượng,77350,77,79034,259,1561,71,127,0,38
09/08/2022,FALSE,FALSE,Huyện,Hoài Đức,82470,82,82919,251,1413,65,145,0,67
09/08/2022,FALSE,FALSE,Huyện,Mỹ Đức,226200,226,229084,255,1891,79,100,0,20
09/08/2022,FALSE,FALSE,Huyện,Ứng Hòa,183750,184,184233,253,1696,83,129,0,50
09/08/2022,FALSE,FALSE,Huyện,Thường Tín,127390,127,128202,252,1500,78,125,4,17
09/08/2022,FALSE,FALSE,Huyện,Phú Xuyên,171100,171,178791,255,1810,67,106,0,35
09/08/2022,FALSE,FALSE,Huyện,Mê Linh,240555,142,243464,273,1377,67,113,0,47
09/08/2022,FALSE,FALSE,Huyện,Sơn Tây,145856,113,146957,257,1601,66,145,0,21
10/08/2022,FALSE,FALSE,Quận,Ba Đình,221893,92,45195,261,1635,74,118,0,80
10/08/2022,FALSE,FALSE,Quận,Hoàn Kiếm,135618,53,136048,263,1458,70,89,0,71
10/08/2022,FALSE,FALSE,Quận,Hai Bà Trưng,303586,101,309413,268,1861,67,119,0,78
10/08/2022,FALSE,FALSE,Quận,Đống Đa,371606,99,375571,27,1752,65,118,0,73
10/08/2022,FALSE,FALSE,Quận,Tây Hồ,160495,244,291577,254,1665,76,120,0,53
10/08/2022,FALSE,FALSE,Quận,Cầu Giấy,292536,123,299004,273,1568,70,93,0,93
10/08/2022,FALSE,FALSE,Quận,Thanh Xuân,293524,91,294969,276,1402,81,102,0,75
10/08/2022,FALSE,FALSE,Quận,Hoàng Mai,506347,403,511360,261,1472,83,143,0,72
10/08/2022,FALSE,FALSE,Quận,Long Biên,322549,599,328753,261,1782,75,101,6,74
10/08/2022,FALSE,FALSE,Quận,Nam Từ Liêm,264246,322,264271,263,1743,72,93,0,56
10/08/2022,FALSE,FALSE,Quận,Bắc Từ Liêm,335110,453,340103,254,1774,66,129,0,71
10/08/2022,FALSE,FALSE,Quận,Hà Đông,397854,483,400115,255,1849,65,148,3,63
10/08/2022,FALSE,FALSE,Huyện,Thanh Trì,275745,63,284468,257,1821,76,122,0,41
10/08/2022,FALSE,FALSE,Huyện,Gia Lâm,286102,115,288986,247,1569,75,137,0,48
10/08/2022,FALSE,FALSE,Huyện,Đông Anh,405749,182,405791,249,1667,82,113,0,55
10/08/2022,FALSE,FALSE,Huyện,Sóc Sơn,343432,306,345200,264,1287,78,96,0,19
10/08/2022,FALSE,FALSE,Huyện,Ba Vì,424030,424,434621,252,1782,76,127,0,42
10/08/2022,FALSE,FALSE,Huyện,Phúc Thọ,117190,117,119023,254,1464,81,92,5,47
10/08/2022,FALSE,FALSE,Huyện,Thạch Thất,184590,184,188909,239,1678,81,121,0,24
10/08/2022,FALSE,FALSE,Huyện,Quốc Oai,147910,148,152680,259,1533,67,121,0,45
10/08/2022,FALSE,FALSE,Huyện,Chương Mỹ,232410,232,234442,244,1772,72,105,0,30
10/08/2022,FALSE,FALSE,Huyện,Đan Phượng,77350,77,79034,259,1424,73,118,0,38
10/08/2022,FALSE,FALSE,Huyện,Hoài Đức,82470,82,82919,251,1839,66,81,0,67
10/08/2022,FALSE,FALSE,Huyện,Mỹ Đức,226200,226,229084,255,1390,83,100,0,20
10/08/2022,FALSE,FALSE,Huyện,Ứng Hòa,183750,184,184233,253,1874,80,90,0,50
10/08/2022,FALSE,FALSE,Huyện,Thường Tín,127390,127,128202,252,1743,67,91,0,17
10/08/2022,FALSE,FALSE,Huyện,Phú Xuyên,171100,171,178791,255,1473,84,92,0,35
10/08/2022,FALSE,FALSE,Huyện,Mê Linh,240555,142,243464,273,1479,75,97,3,47
10/08/2022,FALSE,FALSE,Huyện,Sơn Tây,145856,113,146957,257,1718,76,124,0,21
11/08/2022,FALSE,FALSE,Quận,Ba Đình,221893,92,45195,261,1907,80,83,4,80
11/08/2022,FALSE,FALSE,Quận,Hoàn Kiếm,135618,53,136048,263,1661,68,141,0,71
11/08/2022,FALSE,FALSE,Quận,Hai Bà Trưng,303586,101,309413,268,1740,74,95,0,78
11/08/2022,FALSE,FALSE,Quận,Đống Đa,371606,99,375571,27,1377,71,145,0,73
11/08/2022,FALSE,FALSE,Quận,Tây Hồ,160495,244,291577,254,1749,77,133,0,53
11/08/2022,FALSE,FALSE,Quận,Cầu Giấy,292536,123,299004,273,1653,77,83,0,93
11/08/2022,FALSE,FALSE,Quận,Thanh Xuân,293524,91,294969,276,1849,67,98,0,75
11/08/2022,FALSE,FALSE,Quận,Hoàng Mai,506347,403,511360,261,1382,74,111,0,72
11/08/2022,FALSE,FALSE,Quận,Long Biên,322549,599,328753,261,1424,68,127,0,74
11/08/2022,FALSE,FALSE,Quận,Nam Từ Liêm,264246,322,264271,263,1886,76,97,0,56
11/08/2022,FALSE,FALSE,Quận,Bắc Từ Liêm,335110,453,340103,254,1289,68,99,2,71
11/08/2022,FALSE,FALSE,Quận,Hà Đông,397854,483,400115,255,1692,66,97,0,63
11/08/2022,FALSE,FALSE,Huyện,Thanh Trì,275745,63,284468,257,1336,76,97,0,41
11/08/2022,FALSE,FALSE,Huyện,Gia Lâm,286102,115,288986,247,1643,81,80,0,48
11/08/2022,FALSE,FALSE,Huyện,Đông Anh,405749,182,405791,249,1739,72,117,0,55
11/08/2022,FALSE,FALSE,Huyện,Sóc Sơn,343432,306,345200,264,1780,77,80,0,19
11/08/2022,FALSE,FALSE,Huyện,Ba Vì,424030,424,434621,252,1803,76,135,0,42
11/08/2022,FALSE,FALSE,Huyện,Phúc Thọ,117190,117,119023,254,1620,73,118,0,47
11/08/2022,FALSE,FALSE,Huyện,Thạch Thất,184590,184,188909,239,1663,81,105,0,24
11/08/2022,FALSE,FALSE,Huyện,Quốc Oai,147910,148,152680,259,1491,82,96,0,45
11/08/2022,FALSE,FALSE,Huyện,Chương Mỹ,232410,232,234442,244,1483,73,148,0,30
11/08/2022,FALSE,FALSE,Huyện,Đan Phượng,77350,77,79034,259,1659,80,85,0,38
11/08/2022,FALSE,FALSE,Huyện,Hoài Đức,82470,82,82919,251,1378,82,102,0,67
11/08/2022,FALSE,FALSE,Huyện,Mỹ Đức,226200,226,229084,255,1579,72,132,0,20
11/08/2022,FALSE,FALSE,Huyện,Ứng Hòa,183750,184,184233,253,1483,72,113,0,50
11/08/2022,FALSE,FALSE,Huyện,Thường Tín,127390,127,128202,252,1672,69,142,0,17
11/08/2022,FALSE,FALSE,Huyện,Phú Xuyên,171100,171,178791,255,1591,80,84,0,35
11/08/2022,FALSE,FALSE,Huyện,Mê Linh,240555,142,243464,273,1765,72,84,0,47
11/08/2022,FALSE,FALSE,Huyện,Sơn Tây,145856,113,146957,257,1806,82,103,0,21
12/08/2022,TRUE,FALSE,Quận,Ba Đình,221893,92,45195,261,1602,71,97,0,80
12/08/2022,TRUE,FALSE,Quận,Hoàn Kiếm,135618,53,136048,263,1366,66,143,0,71
12/08/2022,TRUE,FALSE,Quận,Hai Bà Trưng,303586,101,309413,268,1408,68,114,0,78
12/08/2022,TRUE,FALSE,Quận,Đống Đa,371606,99,375571,27,1681,67,148,0,73
12/08/2022,TRUE,FALSE,Quận,Tây Hồ,160495,244,291577,254,1696,74,105,0,53
12/08/2022,TRUE,FALSE,Quận,Cầu Giấy,292536,123,299004,273,1869,84,106,0,93
12/08/2022,TRUE,FALSE,Quận,Thanh Xuân,293524,91,294969,276,1680,74,133,0,75
12/08/2022,TRUE,FALSE,Quận,Hoàng Mai,506347,403,511360,261,1594,67,133,0,72
12/08/2022,TRUE,FALSE,Quận,Long Biên,322549,599,328753,261,1377,81,132,0,74
12/08/2022,TRUE,FALSE,Quận,Nam Từ Liêm,264246,322,264271,263,1459,73,107,0,56
12/08/2022,TRUE,FALSE,Quận,Bắc Từ Liêm,335110,453,340103,254,1569,84,93,0,71
12/08/2022,TRUE,FALSE,Quận,Hà Đông,397854,483,400115,255,1858,76,99,0,63
12/08/2022,TRUE,FALSE,Huyện,Thanh Trì,275745,63,284468,257,1873,81,108,0,41
12/08/2022,TRUE,FALSE,Huyện,Gia Lâm,286102,115,288986,247,1782,80,103,0,48
12/08/2022,TRUE,FALSE,Huyện,Đông Anh,405749,182,405791,249,1709,75,127,0,55
12/08/2022,TRUE,FALSE,Huyện,Sóc Sơn,343432,306,345200,264,1470,73,149,0,19
12/08/2022,TRUE,FALSE,Huyện,Ba Vì,424030,424,434621,252,1695,82,89,0,42
12/08/2022,TRUE,FALSE,Huyện,Phúc Thọ,117190,117,119023,254,1891,71,121,0,47
12/08/2022,TRUE,FALSE,Huyện,Thạch Thất,184590,184,188909,239,1446,82,126,6,24
12/08/2022,TRUE,FALSE,Huyện,Quốc Oai,147910,148,152680,259,1592,82,98,0,45
12/08/2022,TRUE,FALSE,Huyện,Chương Mỹ,232410,232,234442,244,1340,84,104,0,30
12/08/2022,TRUE,FALSE,Huyện,Đan Phượng,77350,77,79034,259,1714,79,121,0,38
12/08/2022,TRUE,FALSE,Huyện,Hoài Đức,82470,82,82919,251,1417,71,136,0,67
12/08/2022,TRUE,FALSE,Huyện,Mỹ Đức,226200,226,229084,255,1529,84,135,0,20
12/08/2022,TRUE,FALSE,Huyện,Ứng Hòa,183750,184,184233,253,1286,66,87,0,50
12/08/2022,TRUE,FALSE,Huyện,Thường Tín,127390,127,128202,252,1860,74,108,0,17
12/08/2022,TRUE,FALSE,Huyện,Phú Xuyên,171100,171,178791,255,1644,75,134,0,35
12/08/2022,TRUE,FALSE,Huyện,Mê Linh,240555,142,243464,273,1474,65,109,0,47
12/08/2022,TRUE,FALSE,Huyện,Sơn Tây,145856,113,146957,257,1820,66,90,0,21
13/08/2022,TRUE,FALSE,Quận,Ba Đình,221893,92,45195,261,1658,84,117,0,80
13/08/2022,TRUE,FALSE,Quận,Hoàn Kiếm,135618,53,136048,263,1486,84,86,0,71
